date,predicted_income,predicted_income_low,predicted_income_high,predicted_salary,predicted_salary_low,predicted_salary_high,predicted_marketing,predicted_marketing_low,predicted_marketing_high,predicted_infrastructure,predicted_infrastructure_low,predicted_infrastructure_high,predicted_tools,predicted_tools_low,predicted_tools_high,predicted_content,predicted_content_low,predicted_content_high,predicted_support,predicted_support_low,predicted_support_high,predicted_expense,predicted_expense_low,predicted_expense_high,predicted_net_profit,predicted_net_profit_low,predicted_net_profit_high,forecast_month
2026-07-11,1474.3441086414118,1169.9688303652158,1778.719386917608,482.1738025166957,327.878185711353,636.4694193220383,118.34329676661272,80.47344180129666,156.21315173192878,59.974194609957365,40.78245233477101,79.16593688514371,36.70131007892878,24.956890853671567,48.44572930418599,114.05715502639669,77.55886541794975,150.5554446348436,24.21193341942375,16.46411472520815,31.959752113639347,835.4616924180151,568.1139508442501,1102.8094339917795,638.8824162233967,67.15939637343627,1210.6054360733579,2026-07-01
2026-07-12,1594.97400338353,1265.6949339466703,1924.25307282039,437.3659592032676,297.40885225822194,577.3230661483133,96.51329049121067,65.62903753402325,127.39754344839807,75.92375206200407,51.62815140216277,100.21935272184535,41.62571539214812,28.30548646666072,54.94594431763552,68.08688558946663,46.29908220083731,89.87468897809595,26.2872419982315,17.875324558797423,34.69915943766558,745.8028447363286,507.14593442070344,984.4597550519537,849.1711586472015,281.23517889471657,1417.1071383996864,2026-07-01
2026-07-13,1291.399375305415,1024.7926571583876,1558.0060934524429,347.5491638612462,236.3334314256474,458.764896296845,91.08826775558538,61.94002207379806,120.23651343737268,124.39250583790647,84.5869039697764,164.19810770603652,41.216440653757985,28.027179644555428,54.405701662960546,78.5405496540395,53.40757376474686,103.67352554333212,28.540434169508483,19.40749523526577,37.673373103751196,711.327361932044,483.7026061137899,938.9521177502979,580.0720133733711,85.84053940808963,1074.303487338653,2026-07-01
2026-07-14,1467.3645266554254,1164.4301685801406,1770.2988847307101,253.25511207131868,172.21347620849667,334.2967479341407,113.05766149437315,76.87920981617374,149.23611317257254,55.92020899626309,38.025742117458904,73.81467587506727,40.839479821580966,27.770846278675055,53.90811336448688,94.75007246835975,64.43004927848463,125.07009565823485,30.986757098323498,21.07099482685998,40.902519369787015,588.8092919502192,400.3903185261489,777.2282653742892,878.5552347052062,387.2019032058514,1369.9085662045613,2026-07-01
2026-07-15,1338.5746909866539,1062.228726924047,1614.920655049261,345.58781744351177,234.999715861588,456.1759190254356,132.00479737091212,89.76326221222024,174.24633252960396,66.03719484184815,44.905292492456745,87.16909719123954,49.960539713261724,33.97316700501797,65.94791242150548,105.9637222489674,72.05533112929784,139.87211336863695,33.64276484960837,22.877080097733693,44.40844960148304,733.1968364681096,498.57384879831443,967.8198241379047,605.3778545185443,94.40890278614222,1116.3468062509467,2026-07-01
2026-07-16,1312.3834428442397,1041.4446075482638,1583.3222781402155,278.23306703596705,189.1984855844576,367.26764848747655,121.52496151553551,82.63697383056414,160.41294920050686,63.2614946315134,43.01781634942912,83.50517291359768,40.269618206930495,27.383340380712735,53.15589603314826,105.81176674020415,71.95200138333882,139.67153209706947,36.52643040814623,24.83797267753944,48.21488813875302,645.6273385382968,439.0265902060418,852.2280868705519,666.7561043059428,189.21652067771186,1144.2956879341737,2026-07-01
2026-07-17,1358.6757514255041,1078.1799651952897,1639.1715376557188,276.65164625251845,188.12311945171254,365.1801730533244,130.47559246939656,88.72340287918966,172.22778205960344,75.18205287530914,51.12379595521022,99.24030979540805,48.393860244329005,32.90782496614372,63.87989552251429,109.02590414639619,74.13761481954941,143.91419347324296,39.65726730027305,26.966941764185673,52.34759283636042,679.3863232882223,461.9826998359912,896.7899467404535,679.2894281372818,181.3900184548362,1177.1888378197277,2026-07-01
2026-07-18,1362.8018399221683,1081.4542312937745,1644.1494485505623,525.6606345649274,357.4492315041506,693.8720376257041,141.25831595722318,96.05565485091176,186.46097706353456,82.91269616413064,56.38063339160884,109.44475893665243,33.44937465608961,22.745574766140933,44.15317454603829,109.36216706270753,74.36627360264113,144.3580605227739,43.056461640296455,29.27839391540159,56.834529365191315,935.6996500453747,636.2757620308549,1235.1235380598946,427.10218987679355,-153.66930676612014,1007.8736865197073,2026-07-01
2026-07-19,1534.197695672654,1217.4657686998041,1850.9296226455037,570.7172603847781,388.0877370616491,753.3467837079071,111.96750713049282,76.13790484873512,147.7971094122505,96.31613599220869,65.49497247470191,127.13729950971545,39.72511944498426,27.013081222589292,52.437157667379225,86.02590104138122,58.49761270813923,113.55418937462319,41.26130120946471,28.057684822436006,54.464917596493414,946.0132252033097,643.2889931382507,1248.7374572683689,588.1844704693442,-31.27168856856474,1207.640629507253,2026-07-01
2026-07-20,1320.215240758324,1047.6595470535613,1592.7709344630869,449.929839518014,305.9522908722495,593.9073881637785,116.68809536384356,79.34790484741363,154.02828588027347,96.84181458890293,65.852433920454,127.83119525735187,44.674322604231314,30.37853937087729,58.970105837585336,90.56975622380264,61.5874342321858,119.55207821541947,44.797984170275974,30.462629235787663,59.13333910476428,843.5018124690704,573.5812324789679,1113.422392459173,476.71342828925356,-65.76284540561164,1019.189701984119,2026-07-01
2026-07-21,1447.281526912152,1148.4932624113942,1746.06979141291,362.7198520445603,246.64949939030097,478.7902046988196,125.39195394560436,85.26652868301097,165.51737920819772,58.61616444101813,39.85899181989233,77.37333706214392,45.93339496988778,31.234708579523687,60.632081360251874,106.735098356158,72.57986688218745,140.89032983012854,46.208571725479736,31.421828773326222,60.995314677633246,745.6050354827083,507.01142412824163,984.1986468371748,701.6764914294437,164.2946155742194,1239.0583672846683,2026-07-01
2026-07-22,1309.3477989850294,1039.0356660572313,1579.6599319128275,428.9711865973517,291.7004068861991,566.2419663085043,143.1270728021888,97.32640950548839,188.92773609888917,84.70327385679542,57.59822622262089,111.80832149096994,55.413075320919006,37.68089121822492,73.1452594236131,110.89881524239797,75.41119436483062,146.3864361199653,50.399055762413866,34.27135791844143,66.5267536063863,873.5124795820668,593.9884861158054,1153.0364730483282,435.83531940296257,-114.00080699109685,985.6714457970221,2026-07-01
2026-07-23,1342.9922799633348,1065.7343138340418,1620.2502460926278,513.6333072435543,349.2706489256169,677.9959655614917,123.4349990814149,83.93579937536214,162.93419878746764,77.54796139769603,52.7326137504333,102.36330904495874,32.819350834474136,22.317158567442412,43.32154310150586,106.88742336289702,72.68344788676998,141.09139883902407,51.7308481719169,35.17697675690349,68.2847195869303,906.0538900919532,616.1166452625282,1195.9911349213785,436.93838987138156,-130.25682108733668,1004.1336008300996,2026-07-01
2026-07-24,1360.3192875666396,1079.4841967145371,1641.154378418742,517.6016023633264,351.9690896070619,683.2341151195908,131.04999865217678,89.11399908348022,172.98599822087334,84.63849370921191,57.554175722264105,111.72281169615971,39.288752169030055,26.716351474940435,51.86115286311968,101.75279093497275,69.19189783578148,134.31368403416403,43.89627035260252,29.849463839769715,57.94307686543532,918.2279081813205,624.3949775632977,1212.060838799343,442.0913793853191,-132.57664208480583,1016.7594008554443,2026-07-01
2026-07-25,1404.8035890891233,1114.7848066039292,1694.8223715743175,694.2406457107272,472.0836390832945,916.39765233816,139.64243353118098,94.95685480120308,184.32801226115888,70.28764131910778,47.79559609699329,92.77968654122226,28.736001202383356,19.54048081762068,37.93152158714603,104.54636261183192,71.09152657604571,138.0011986476181,53.15107608861737,36.14273174025982,70.15942043697493,1090.6041604638488,741.6108291154171,1439.5974918122802,314.19942862527455,-324.812685208351,953.2115424589003,2026-07-01
2026-07-26,1633.9968886759752,1296.661625640612,1971.3321517113386,658.4952886965289,447.7767963136396,869.2137810794181,100.72673856732332,68.49418222577987,132.95929490886678,134.3325896361998,91.34616095261588,177.3190183197837,35.49749444463064,24.13829622234883,46.856692666912444,81.99214914301321,55.75466141724898,108.22963686877742,46.46151754775372,31.593831932472533,61.329203163034904,1057.5057780354496,719.1039290641056,1395.9076270067935,576.4911106405257,-99.24600136618142,1252.228222647233,2026-07-01
2026-07-27,1292.4457910215665,1025.6230425238703,1559.268539519263,521.6496628767734,354.7217707562059,688.5775549973409,102.99783365587517,70.03852688599513,135.9571404257552,138.08999452781984,93.9011962789175,182.27879277672216,35.2094618875177,23.942434083512033,46.47648969152336,81.65221420531805,55.523505659616276,107.7809227510198,47.035920461279936,31.984425913670357,62.08741500888951,926.6350876145841,630.1118595779172,1223.1583156512509,365.8107034069824,-197.5352731273806,929.1566799413457,2026-07-01
2026-07-28,1437.3987160393285,1140.6507373117058,1734.1466947669514,445.0131126056825,302.6089165718641,587.4173086395009,105.82510332293856,71.96107025959823,139.68913638627888,128.83613273947373,87.60857026284214,170.0636952161053,24.281849245002636,16.51165748660179,32.05204100340348,95.54345130762522,64.96954688918515,126.11735572606527,42.92712363307548,29.19044407049133,56.66380319565963,842.4267728537981,572.8502055405827,1112.0033401670134,594.9719431855304,28.647397144692377,1161.2964892263687,2026-07-01
2026-07-29,1315.6453841058135,1044.0331278130752,1587.257640398552,453.1605399003799,308.1491671322583,598.1719126685015,126.21765118034642,85.82800280263557,166.60729955805726,119.43705233311269,81.21719558651664,157.65690907970873,30.578794919419337,20.79358054520515,40.36400929363353,98.49821525198433,66.97878637134936,130.0176441326193,47.58306986224652,32.35648750632763,62.8096522181654,875.4753234474891,595.3232199442926,1155.6274269506857,440.17006065832436,-111.5942991376105,991.9344204542593,2026-07-01
2026-07-30,1325.5352435365264,1051.88124631052,1599.1892407625328,443.1646996850518,301.3519957858352,584.9774035842684,100.4536178595277,68.30846014447884,132.59877557457654,115.24111781779168,78.36396011609834,152.118275519485,22.765642430154386,15.480636852504981,30.05064800780379,96.33806753354908,65.50988592281338,127.16624914428476,50.966380341287575,34.65713863207555,67.27562205049959,828.9295256673621,563.6720774538062,1094.186973880918,496.6057178691643,-42.30572757039795,1035.5171633087266,2026-07-01
2026-07-31,1374.8514598349118,1091.0162322086414,1658.6866874611821,425.10144026936376,289.06897938316735,561.1339011555602,102.4776034325255,69.68477033411735,135.27043653093364,121.15345851789512,82.38435179216869,159.92256524362153,21.993164936104392,14.955352156550985,29.030977715657798,93.850439308413,63.818298729720844,123.88257988710515,46.08972047871038,31.341009925523064,60.8384310318977,810.6658269430123,551.2527623212483,1070.0788915647759,564.1856328918994,20.937340643865582,1107.4339251399338,2026-07-01
2026-08-01,1285.1602305598794,1019.8415708837321,1550.478890236027,675.3734166740871,459.2539233383792,891.4929100097951,142.4162628500427,96.84305873802904,187.98946696205633,117.70160750041552,80.03709310028256,155.36612190054848,36.429326945436415,24.77194232289676,48.08671156797607,125.41513809854868,85.28229390701311,165.54798229008424,55.24638803615696,37.56754386458673,72.92523220772718,1152.5821401046874,783.7558552711874,1521.4084249381876,132.57809045519207,-501.5668540544556,766.7230349648395,2026-08-01
2026-08-02,1500.7071817503493,1190.88930180015,1810.5250617005488,667.0475185578762,453.59231261935577,880.5027244963966,119.94999590959235,81.5659972185228,158.33399460066187,126.80863621901898,86.22987262893291,167.38739980910503,38.38120490662373,26.099219336504135,50.663190476743324,87.44487405501218,59.46251435740829,115.42723375261606,46.122397148402044,31.36323006091339,60.88156423589069,1085.7546267965254,738.3131462216371,1433.1961073714135,414.9525549538239,-242.30680557126357,1072.2119154789116,2026-08-01
2026-08-03,1242.1477993634549,985.7089667493977,1498.586631977512,574.5595060764697,390.70046413199935,758.4185480209401,120.60997205293674,82.01478099599699,159.20516310987648,139.87591179995326,95.11562002396822,184.63620357593828,50.8290505373436,34.56375436539364,67.09434670929355,90.7574924773607,61.71509488460528,119.7998900701161,48.44786533243297,32.94454842605442,63.95118223881151,1025.079798276497,697.0542628280178,1353.1053337249762,217.0680010869578,-367.3963669755784,801.5323691494942,2026-08-01
2026-08-04,1377.489422453767,1093.1095929252067,1661.8692519823276,507.2471406944431,344.92805567222126,669.5662257166649,130.1766773618492,88.52014060605745,171.8332141176409,132.08175717214493,89.81559487705856,174.3479194672313,52.620600644514255,35.78200843826969,69.45919285075882,111.36371950451365,75.7273292630693,147.000109745958,44.98479072818057,30.58965769516279,59.37992376119835,978.4746861056458,665.3627865518391,1291.5865856594523,399.01473634812123,-198.47699273424564,996.5064654304884,2026-08-01
2026-08-05,1251.7571632896274,993.3344974564848,1510.1798291227703,522.9455638894617,355.6029834448339,690.2881443340895,151.827968724362,103.24301873256617,200.4129187161578,130.7608216173334,88.91735869978672,172.60428453488007,64.4233133251325,43.80785306109009,85.0387735891749,116.97056082917769,79.53998136384084,154.40114029451453,50.88850889423955,34.604186048082894,67.17283174039619,1037.8167372797068,705.7153813502006,1369.918093209213,213.94042600992066,-376.58359575272834,804.4644477725698,2026-08-01
2026-08-06,1270.5059529044509,1008.2126384059757,1532.7992674029263,513.7821819992641,349.3718837594996,678.1924802390287,130.3829998246018,88.66043988072923,172.10555976847436,129.41137524708265,87.9997351680162,170.82301532614906,38.80415631725694,26.386826295734718,51.221486338779165,115.41756058159892,78.48394119548728,152.35117996771055,52.7648619471491,35.88010612406139,69.6496177702368,980.5631359169536,666.7829324235285,1294.3433394103786,289.9428169874973,-286.1307010044029,866.0163349793978,2026-08-01
2026-08-07,1332.2301965461518,1057.1940401800866,1607.2663529122171,492.70781026809635,335.0413109823055,650.3743095538872,135.38635386665652,92.06272062932644,178.70998710398658,133.71642706850832,90.92717040658566,176.50568373043097,37.54914181196581,25.53341643213675,49.564867191794875,107.78390812083278,73.2930575221663,142.27475871949926,47.1462000921344,32.059416062651394,62.2329841216174,954.2898412281942,648.917092035172,1259.6625904212162,377.9403553179576,-202.4685502411296,958.3492608770451,2026-08-01
2026-08-08,1358.845617177836,1078.314762515949,1639.376471839723,688.8117494992281,468.39198965947503,909.2315093389811,145.45403287733734,98.9087423565894,191.99932339808527,135.25195141141026,91.97132695975898,178.5325758630615,22.66538351151899,15.412460787832911,29.918306235205065,113.92325987504782,77.46781671503253,150.3787030350631,49.4646345072057,33.63595146489988,65.29331754951151,1155.5710116817481,785.7882879435888,1525.353735419908,203.27460549608782,-447.0389729039589,853.5881838961343,2026-08-01
2026-08-09,1590.3759911581246,1262.0461717928204,1918.7058105234291,683.9925657943826,465.11494474018014,902.870186848585,120.98255891530616,82.2681400624082,159.6969777682041,145.4258891417986,98.88960461642304,191.9621736671741,31.55708596266784,21.45881845461413,41.65535347072155,97.80570562094113,66.50787982223997,129.10353141964228,46.31899416063749,31.496916029233493,61.14107229204148,1126.0827995957338,765.736303725099,1486.4292954663683,464.2931915623908,-224.38312367354797,1152.9695067983303,2026-08-01
2026-08-10,1266.4818581435552,1005.019309648402,1527.9444066387084,567.2021778353372,385.6974809280293,748.7068747426451,124.62777550673457,84.7468873445795,164.5086636688896,91.34788627717865,62.116562668481485,120.5792098858758,45.14133068862746,30.696104868266673,59.58655650898825,96.07568923925459,65.33146868269313,126.81990979581605,45.89674264654862,31.209784999653063,60.58370029344417,970.2916021936811,659.7982894917031,1280.7849148956589,296.1902559498741,-275.7656052472569,868.1461171470053,2026-08-01
2026-08-11,1384.8432728023993,1098.9452561470025,1670.7412894577963,516.7704029496488,351.4038740057611,682.1369318935364,129.9435458400086,88.36161117120585,171.5254805088113,64.61197306577027,43.936141684723786,85.28780444681675,36.90199210752578,25.093354633117528,48.71062958193403,115.69578497354499,78.6731337820106,152.71843616507937,46.690578777076496,31.74959356841202,61.63156398574097,910.6142777135749,619.217708845231,1202.0108465819187,474.2289950888244,-103.0655904349162,1051.5235806125652,2026-08-01
2026-08-12,1282.4478675948938,1017.6891696179282,1547.2065655718595,533.8617772264727,363.0260085140014,704.6975459389439,149.13235453255592,101.41000108213804,196.8547079829738,84.31948107659946,57.33724713208763,111.30171502111128,47.586220472978695,32.35862992162551,62.81381102433188,119.34776615621178,81.15648098622401,157.5390513261995,52.019521691832225,35.373274750445916,68.66576863321853,986.2671211566507,670.6616423865224,1301.8725999267788,296.1807464382431,-284.1834303088506,876.5449231853371,2026-08-01
2026-08-13,1287.388007824408,1021.6094281602104,1553.166587488606,531.1607481643385,361.18930875175016,701.1321875769269,134.5484300034503,91.49293240234621,177.60392760455437,78.32908572939597,53.26377829598926,103.39439316280267,36.96205020008763,25.134194136059588,48.78990626411568,115.28699478190916,78.39515645169823,152.17883311212006,53.07006083541134,36.087641368079716,70.05248030274296,949.357369714593,645.5630114059231,1253.1517280232624,338.0306381098151,-231.542299863052,907.6035760826828,2026-08-01
2026-08-14,1358.0915887135716,1077.7164016616364,1638.466775765507,503.84901353248927,342.61732920209266,665.0806978628858,140.86628727837103,95.7890753492923,185.94349920744975,80.29826987339787,54.60282351391056,105.99371623288518,38.41436660401674,26.121769290731383,50.706963917302105,111.52022583783395,75.8337535697271,147.2066981059408,47.71299091161105,32.444833819895514,62.98114800332658,922.66115403772,627.4095847456496,1217.9127233297902,435.43043467585153,-140.19632166815381,1011.0571910198574,2026-08-01
2026-08-15,1380.5629995086786,1095.5486363824941,1665.5773626348632,706.4432853309655,480.38143402505654,932.5051366368746,146.19805645175356,99.41467838719242,192.98143451631466,81.52039952185058,55.433871674858395,107.60692736884275,32.22613911120032,21.913774595616214,42.53850362678442,113.6891498730948,77.30862191370447,150.06967783248513,48.28648876435096,32.83481235975866,63.73816516894326,1128.3635190532157,767.2871929561867,1489.4398451502445,252.1994804554629,-393.8912087677504,898.2901696786765,2026-08-01
2026-08-16,1603.1120448922297,1272.1528936926964,1934.0711960917633,684.5150871765376,465.4702592800455,903.5599150730296,130.80863275972067,88.94987027661006,172.66739524283125,97.3018882249145,66.16528399294187,128.43849245688713,39.44390976237578,26.82185863841553,52.065960886336036,104.09289464856909,70.78316836102698,137.40262093611116,46.32381943605802,31.500197216519453,61.14744165559657,1102.4862320081759,749.6906377655595,1455.281826250792,500.62581288405386,-183.12893255809558,1184.3805583262038,2026-08-01
2026-08-17,1269.7600698737556,1007.620741377394,1531.8993983701173,561.2035298830989,381.6184003205072,740.7886594456905,133.8364388013219,91.00877838489889,176.66409921774488,100.91884870578896,68.6248171199365,133.2128802916414,51.66241491001965,35.13044213881336,68.19438768122593,100.61030997976114,68.41501078623759,132.8056091732847,44.6872274148915,30.387314642126224,58.98714018765678,992.9187696948819,675.1847633925198,1310.652775997244,276.84130017887367,-303.0320346198499,856.7146349775975,2026-08-01
2026-08-18,1374.6996481108924,1090.8957616996568,1658.5035345221283,521.8300668389899,354.8444454505131,688.8156882274667,133.50456717727153,90.78310568054464,176.2260286739984,67.97808703101835,46.22509918109248,89.7310748809442,45.292109399595674,30.798634391725056,59.785584407466295,120.7126421062747,82.0845966322668,159.34068758028258,46.675155592604796,31.739105802971263,61.611205382238325,935.9926281457549,636.4749871391133,1235.5102691523964,438.70701996513753,-144.61450745273964,1022.028547383015,2026-08-01
2026-08-19,1297.3417479406269,1029.5082393083508,1565.1752565729032,538.7909312582275,366.3778332555947,711.2040292608604,156.92136422434461,106.70652767255434,207.13620077613487,82.58907508757406,56.160571059550364,109.01757911559774,57.624079888140336,39.18437432393542,76.06378545234524,121.17014177973931,82.39569641022274,159.94458714925588,51.48085548000862,35.00698172640587,67.95472923361137,1008.5764477180345,685.8319844482635,1331.3209109878053,288.7653002225924,-301.8126716794545,879.3432721246397,2026-08-01
2026-08-20,1328.8494796347386,1054.5112652515886,1603.1876940178888,519.1278275103263,353.00692270702183,685.2487323136307,135.4448372752715,92.10248934718463,178.78718520335838,80.52255137788364,54.755334936960885,106.2897678188064,35.56809592155955,24.18630522666049,46.949886616458606,115.69551651601584,78.67295123089077,152.7180818011409,54.04791059694629,36.75257920592348,71.3432419879691,940.406739198003,639.4765826546421,1241.336895741364,388.44274043673556,-186.82563048977545,963.7111113632467,2026-08-01
2026-08-21,1389.6646363038658,1102.7712591699835,1676.5580134377483,521.3796796753459,354.53818217923515,688.2211771714566,145.01655736105056,98.61125900551438,191.42185571658672,84.4530081392685,57.42804553470259,111.47797074383442,40.9660929061489,27.85694317618125,54.07524263611655,106.81760742703861,72.63597305038626,140.99924180369095,48.49710414166927,32.97803081633511,64.01617746700343,947.1300496505218,644.0484337623549,1250.2116655386887,442.53458665334404,-147.44040636870523,1032.5095796753935,2026-08-01
2026-08-22,1400.901076596499,1111.6879597079298,1690.1141934850684,715.2422345504281,486.364719494291,944.119749606565,140.95007407404762,95.84605037035239,186.05409777774284,85.04318545856306,57.829366111822885,112.25700480530323,24.65851835862501,16.767792483865005,32.54924423338501,110.17098924624219,74.91627268744469,145.42570580503966,48.56409363933033,33.02358367474463,64.10460360391603,1124.6290953272362,764.7477848225207,1484.5104058319519,276.2719812692628,-372.822446124022,925.3664086625478,2026-08-01
2026-08-23,1532.7858969533759,1216.3454328931064,1849.2263610136454,676.1816949938769,459.80355259583627,892.5598373919175,127.7158249755563,86.84676098337829,168.5848889677343,104.81061054586198,71.27121517118614,138.3500059205378,33.41413660101266,22.721612888688604,44.10666031333671,95.31637432568051,64.81513454146275,125.81761410989826,45.43608668919777,30.896538948654488,59.97563442974105,1082.8747281311862,736.3548151292064,1429.3946411331658,449.91116882218967,-213.04920824005944,1112.871545884439,2026-08-01
2026-08-24,1298.6371648695742,1030.5362201035482,1566.7381096356005,580.9041434193938,395.01481752518777,766.7934693135999,129.1318311175481,87.80964515993271,170.45401707516348,94.6376300193815,64.35358841317942,124.92167162558357,35.13634429560346,23.89271412101035,46.379974470196565,92.01929711302995,62.57312203686037,121.46547218919952,44.462210048022605,30.234302832655374,58.69011726338983,976.2914560129793,663.8781900888259,1288.704721937133,322.3457088565949,-258.16850183358474,902.8599195467746,2026-08-01
2026-08-25,1400.94805046862,1111.7252359217398,1690.1708650155006,508.18453452211827,345.56548347504037,670.8035855691961,131.95623341525084,89.73023872237057,174.18222810813108,73.2498170219503,49.80987557492621,96.68975846897439,33.745085988153356,22.94665847194428,44.54351350436243,110.843948847787,75.37388521649517,146.31401247907883,45.689048441041336,31.068552939908113,60.30954394217456,903.6686682363012,614.4946944006847,1192.8426420719175,497.2793822323189,-81.11740615017766,1075.6761706148159,2026-08-01
2026-08-26,1323.1292943155718,1049.9720003078673,1596.2865883232764,535.9385396199028,364.4382069415339,707.4388722982718,141.29567014690448,96.08105569989506,186.5102845939139,84.41563366780213,57.40263089410545,111.4286364414988,38.05323014975083,25.876196501830563,50.2302637976711,118.78896948938063,80.77649925277883,156.80143972598242,52.54405552117514,35.729957754399095,69.35815328795117,971.036098594916,660.3045470445429,1281.767650145289,352.0931957206558,-231.7956498374217,935.9820412787335,2026-08-01
