date,predicted_income,predicted_income_low,predicted_income_high,predicted_salary,predicted_salary_low,predicted_salary_high,predicted_marketing,predicted_marketing_low,predicted_marketing_high,predicted_infrastructure,predicted_infrastructure_low,predicted_infrastructure_high,predicted_tools,predicted_tools_low,predicted_tools_high,predicted_content,predicted_content_low,predicted_content_high,predicted_support,predicted_support_low,predicted_support_high,predicted_expense,predicted_expense_low,predicted_expense_high,predicted_net_profit,predicted_net_profit_low,predicted_net_profit_high,forecast_month
2026-07-11,1474.3441086414118,1169.9688303652158,1778.719386917608,482.1738025166957,327.878185711353,636.4694193220383,118.34329676661272,80.47344180129666,156.21315173192878,59.974194609957365,40.78245233477101,79.16593688514371,36.70131007892878,24.956890853671567,48.44572930418599,114.05715502639669,77.55886541794975,150.5554446348436,24.21193341942375,16.46411472520815,31.959752113639347,835.4616924180151,568.1139508442501,1102.8094339917795,638.8824162233967,67.15939637343627,1210.6054360733579,2026-07-01
2026-07-12,1594.97400338353,1265.6949339466703,1924.25307282039,437.3659592032676,297.40885225822194,577.3230661483133,96.51329049121067,65.62903753402325,127.39754344839807,75.92375206200407,51.62815140216277,100.21935272184535,41.62571539214812,28.30548646666072,54.94594431763552,68.08688558946663,46.29908220083731,89.87468897809595,26.2872419982315,17.875324558797423,34.69915943766558,745.8028447363286,507.14593442070344,984.4597550519537,849.1711586472015,281.23517889471657,1417.1071383996864,2026-07-01
2026-07-13,1291.399375305415,1024.7926571583876,1558.0060934524429,347.5491638612462,236.3334314256474,458.764896296845,91.08826775558538,61.94002207379806,120.23651343737268,124.39250583790647,84.5869039697764,164.19810770603652,41.216440653757985,28.027179644555428,54.405701662960546,78.5405496540395,53.40757376474686,103.67352554333212,28.540434169508483,19.40749523526577,37.673373103751196,711.327361932044,483.7026061137899,938.9521177502979,580.0720133733711,85.84053940808963,1074.303487338653,2026-07-01
2026-07-14,1467.3645266554254,1164.4301685801406,1770.2988847307101,253.25511207131868,172.21347620849667,334.2967479341407,113.05766149437315,76.87920981617374,149.23611317257254,55.92020899626309,38.025742117458904,73.81467587506727,40.839479821580966,27.770846278675055,53.90811336448688,94.75007246835975,64.43004927848463,125.07009565823485,30.986757098323498,21.07099482685998,40.902519369787015,588.8092919502192,400.3903185261489,777.2282653742892,878.5552347052062,387.2019032058514,1369.9085662045613,2026-07-01
2026-07-15,1338.5746909866539,1062.228726924047,1614.920655049261,345.58781744351177,234.999715861588,456.1759190254356,132.00479737091212,89.76326221222024,174.24633252960396,66.03719484184815,44.905292492456745,87.16909719123954,49.960539713261724,33.97316700501797,65.94791242150548,105.9637222489674,72.05533112929784,139.87211336863695,33.64276484960837,22.877080097733693,44.40844960148304,733.1968364681096,498.57384879831443,967.8198241379047,605.3778545185443,94.40890278614222,1116.3468062509467,2026-07-01
2026-07-16,1312.3834428442397,1041.4446075482638,1583.3222781402155,278.23306703596705,189.1984855844576,367.26764848747655,121.52496151553551,82.63697383056414,160.41294920050686,63.2614946315134,43.01781634942912,83.50517291359768,40.269618206930495,27.383340380712735,53.15589603314826,105.81176674020415,71.95200138333882,139.67153209706947,36.52643040814623,24.83797267753944,48.21488813875302,645.6273385382968,439.0265902060418,852.2280868705519,666.7561043059428,189.21652067771186,1144.2956879341737,2026-07-01
2026-07-17,1358.6757514255041,1078.1799651952897,1639.1715376557188,276.65164625251845,188.12311945171254,365.1801730533244,130.47559246939656,88.72340287918966,172.22778205960344,75.18205287530914,51.12379595521022,99.24030979540805,48.393860244329005,32.90782496614372,63.87989552251429,109.02590414639619,74.13761481954941,143.91419347324296,39.65726730027305,26.966941764185673,52.34759283636042,679.3863232882223,461.9826998359912,896.7899467404535,679.2894281372818,181.3900184548362,1177.1888378197277,2026-07-01
2026-07-18,1362.8018399221683,1081.4542312937745,1644.1494485505623,525.6606345649274,357.4492315041506,693.8720376257041,141.25831595722318,96.05565485091176,186.46097706353456,82.91269616413064,56.38063339160884,109.44475893665243,33.44937465608961,22.745574766140933,44.15317454603829,109.36216706270753,74.36627360264113,144.3580605227739,43.056461640296455,29.27839391540159,56.834529365191315,935.6996500453747,636.2757620308549,1235.1235380598946,427.10218987679355,-153.66930676612014,1007.8736865197073,2026-07-01
2026-07-19,1534.197695672654,1217.4657686998041,1850.9296226455037,570.7172603847781,388.0877370616491,753.3467837079071,111.96750713049282,76.13790484873512,147.7971094122505,96.31613599220869,65.49497247470191,127.13729950971545,39.72511944498426,27.013081222589292,52.437157667379225,86.02590104138122,58.49761270813923,113.55418937462319,41.26130120946471,28.057684822436006,54.464917596493414,946.0132252033097,643.2889931382507,1248.7374572683689,588.1844704693442,-31.27168856856474,1207.640629507253,2026-07-01
2026-07-20,1320.215240758324,1047.6595470535613,1592.7709344630869,449.929839518014,305.9522908722495,593.9073881637785,116.68809536384356,79.34790484741363,154.02828588027347,96.84181458890293,65.852433920454,127.83119525735187,44.674322604231314,30.37853937087729,58.970105837585336,90.56975622380264,61.5874342321858,119.55207821541947,44.797984170275974,30.462629235787663,59.13333910476428,843.5018124690704,573.5812324789679,1113.422392459173,476.71342828925356,-65.76284540561164,1019.189701984119,2026-07-01
2026-07-21,1447.281526912152,1148.4932624113942,1746.06979141291,362.7198520445603,246.64949939030097,478.7902046988196,125.39195394560436,85.26652868301097,165.51737920819772,58.61616444101813,39.85899181989233,77.37333706214392,45.93339496988778,31.234708579523687,60.632081360251874,106.735098356158,72.57986688218745,140.89032983012854,46.208571725479736,31.421828773326222,60.995314677633246,745.6050354827083,507.01142412824163,984.1986468371748,701.6764914294437,164.2946155742194,1239.0583672846683,2026-07-01
2026-07-22,1309.3477989850294,1039.0356660572313,1579.6599319128275,428.9711865973517,291.7004068861991,566.2419663085043,143.1270728021888,97.32640950548839,188.92773609888917,84.70327385679542,57.59822622262089,111.80832149096994,55.413075320919006,37.68089121822492,73.1452594236131,110.89881524239797,75.41119436483062,146.3864361199653,50.399055762413866,34.27135791844143,66.5267536063863,873.5124795820668,593.9884861158054,1153.0364730483282,435.83531940296257,-114.00080699109685,985.6714457970221,2026-07-01
2026-07-23,1342.9922799633348,1065.7343138340418,1620.2502460926278,513.6333072435543,349.2706489256169,677.9959655614917,123.4349990814149,83.93579937536214,162.93419878746764,77.54796139769603,52.7326137504333,102.36330904495874,32.819350834474136,22.317158567442412,43.32154310150586,106.88742336289702,72.68344788676998,141.09139883902407,51.7308481719169,35.17697675690349,68.2847195869303,906.0538900919532,616.1166452625282,1195.9911349213785,436.93838987138156,-130.25682108733668,1004.1336008300996,2026-07-01
2026-07-24,1360.3192875666396,1079.4841967145371,1641.154378418742,517.6016023633264,351.9690896070619,683.2341151195908,131.04999865217678,89.11399908348022,172.98599822087334,84.63849370921191,57.554175722264105,111.72281169615971,39.288752169030055,26.716351474940435,51.86115286311968,101.75279093497275,69.19189783578148,134.31368403416403,43.89627035260252,29.849463839769715,57.94307686543532,918.2279081813205,624.3949775632977,1212.060838799343,442.0913793853191,-132.57664208480583,1016.7594008554443,2026-07-01
2026-07-25,1404.8035890891233,1114.7848066039292,1694.8223715743175,694.2406457107272,472.0836390832945,916.39765233816,139.64243353118098,94.95685480120308,184.32801226115888,70.28764131910778,47.79559609699329,92.77968654122226,28.736001202383356,19.54048081762068,37.93152158714603,104.54636261183192,71.09152657604571,138.0011986476181,53.15107608861737,36.14273174025982,70.15942043697493,1090.6041604638488,741.6108291154171,1439.5974918122802,314.19942862527455,-324.812685208351,953.2115424589003,2026-07-01
2026-07-26,1633.9968886759752,1296.661625640612,1971.3321517113386,658.4952886965289,447.7767963136396,869.2137810794181,100.72673856732332,68.49418222577987,132.95929490886678,134.3325896361998,91.34616095261588,177.3190183197837,35.49749444463064,24.13829622234883,46.856692666912444,81.99214914301321,55.75466141724898,108.22963686877742,46.46151754775372,31.593831932472533,61.329203163034904,1057.5057780354496,719.1039290641056,1395.9076270067935,576.4911106405257,-99.24600136618142,1252.228222647233,2026-07-01
2026-07-27,1292.4457910215665,1025.6230425238703,1559.268539519263,521.6496628767734,354.7217707562059,688.5775549973409,102.99783365587517,70.03852688599513,135.9571404257552,138.08999452781984,93.9011962789175,182.27879277672216,35.2094618875177,23.942434083512033,46.47648969152336,81.65221420531805,55.523505659616276,107.7809227510198,47.035920461279936,31.984425913670357,62.08741500888951,926.6350876145841,630.1118595779172,1223.1583156512509,365.8107034069824,-197.5352731273806,929.1566799413457,2026-07-01
2026-07-28,1437.3987160393285,1140.6507373117058,1734.1466947669514,445.0131126056825,302.6089165718641,587.4173086395009,105.82510332293856,71.96107025959823,139.68913638627888,128.83613273947373,87.60857026284214,170.0636952161053,24.281849245002636,16.51165748660179,32.05204100340348,95.54345130762522,64.96954688918515,126.11735572606527,42.92712363307548,29.19044407049133,56.66380319565963,842.4267728537981,572.8502055405827,1112.0033401670134,594.9719431855304,28.647397144692377,1161.2964892263687,2026-07-01
2026-07-29,1315.6453841058135,1044.0331278130752,1587.257640398552,453.1605399003799,308.1491671322583,598.1719126685015,126.21765118034642,85.82800280263557,166.60729955805726,119.43705233311269,81.21719558651664,157.65690907970873,30.578794919419337,20.79358054520515,40.36400929363353,98.49821525198433,66.97878637134936,130.0176441326193,47.58306986224652,32.35648750632763,62.8096522181654,875.4753234474891,595.3232199442926,1155.6274269506857,440.17006065832436,-111.5942991376105,991.9344204542593,2026-07-01
2026-07-30,1325.5352435365264,1051.88124631052,1599.1892407625328,443.1646996850518,301.3519957858352,584.9774035842684,100.4536178595277,68.30846014447884,132.59877557457654,115.24111781779168,78.36396011609834,152.118275519485,22.765642430154386,15.480636852504981,30.05064800780379,96.33806753354908,65.50988592281338,127.16624914428476,50.966380341287575,34.65713863207555,67.27562205049959,828.9295256673621,563.6720774538062,1094.186973880918,496.6057178691643,-42.30572757039795,1035.5171633087266,2026-07-01
2026-07-31,1374.8514598349118,1091.0162322086414,1658.6866874611821,425.10144026936376,289.06897938316735,561.1339011555602,102.4776034325255,69.68477033411735,135.27043653093364,121.15345851789512,82.38435179216869,159.92256524362153,21.993164936104392,14.955352156550985,29.030977715657798,93.850439308413,63.818298729720844,123.88257988710515,46.08972047871038,31.341009925523064,60.8384310318977,810.6658269430123,551.2527623212483,1070.0788915647759,564.1856328918994,20.937340643865582,1107.4339251399338,2026-07-01
